id;title;description;google_product_category;link;image_link;additional_image_link;availability;price;sale_price;brand
r2u_prd2857;[무로] 아쿠아 베쓰룸 클리너;다용도 버블클리너로 청소하기 어려운 곳까지 깔끔하게~!;436;https://st1.random2u.com/api/product/info/2857;https://st1.random2u.com/uploads/product/21-03-18/51b22679b929a97599763bdea430edcd.png;;in stock;10900;5000
r2u_prd2865;[미니쿡] 미니저당밥솥 TKC-550;저당밥을 먹으니 더 가벼운 느낌이 들어요;604;https://st1.random2u.com/api/product/info/2865;https://st1.random2u.com/uploads/product/21-03-22/6b6a5612064e672ccf431499aff8a9c5.jpg;https://st1.random2u.com/uploads/product/21-03-22/4ce12a245f40bb833fa3754bad0296e7.jpg;in stock;79000;5000
r2u_prd2866;[미니쿡] 이유식제조기 TCM-300;예약기능으로 전날 미리 죽을 만들어 놓으니 아침시간이 여유로워졌어요~!;604;https://st1.random2u.com/api/product/info/2866;https://st1.random2u.com/uploads/product/21-03-22/a13c21ea5391608c35499f066634cd71.jpg;https://st1.random2u.com/uploads/product/21-03-22/244d68c074516de69145e1268b036083.jpg;in stock;159000;5000
r2u_prd2867;[모아] 듀얼 퀵 다지기 TFC-550;빠르게 다질 수 있어서 좋은 모아 다지기;604;https://st1.random2u.com/api/product/info/2867;https://st1.random2u.com/uploads/product/21-03-22/3cc4bab53f0837e50b0f8f95b827b673.jpg;https://st1.random2u.com/uploads/product/21-03-22/c0e44f770fc52c15763b14f2e9cd3eaa.jpg;in stock;69000;5000
r2u_prd2868;[러그마켓] 실렉스 라이트베이지 원형 카페트;겨울에는 따뜻하게, 여름에는 산뜻하게 꾸미는 인테리어 소품!;436;https://st1.random2u.com/api/product/info/2868;https://st1.random2u.com/uploads/product/21-03-17/3f606833f4ec24ccd374fd5a1d44a394.jpg;https://st1.random2u.com/uploads/product/21-03-17/e8922280660c896d27f74bc2cd90cd55.jpg;in stock;79000;5000
r2u_prd2869;[러그마켓] 실렉스 라이트베이지 사각 카페트;부드럽고 가벼운 실렉스 라이트베이지 카페트;436;https://st1.random2u.com/api/product/info/2869;https://st1.random2u.com/uploads/product/21-03-17/6cf32ffb4ce2392c5a9429142822d220.jpg;https://st1.random2u.com/uploads/product/21-03-17/f705035641b2bf079578f42c1c2ea53c.jpg;in stock;99000;5000
r2u_prd2870;[코닥] 미니샷2 레트로+2인치 카트리지 30매;찍고 뽑고 찍고 뽑고~ 카메라도 프린터도 가능해서 편리하고 낭만적인 추억 저장을 할 수 있어요;604;https://st1.random2u.com/api/product/info/2870;https://st1.random2u.com/uploads/product/21-03-26/2a07c9a03808a92b463c397baad42024.png;https://st1.random2u.com/uploads/product/21-03-26/555aa7e6f95a564d1b2794d151d54b14.png;in stock;130000;5000
r2u_prd2871;[코닥] 미니샷3 레트로+3인치 카트리지 30매;카메라와 프린터를 하나에 담으니 추억 저장을 편리하게 할 수 있어요;604;https://st1.random2u.com/api/product/info/2871;https://st1.random2u.com/uploads/product/21-03-26/316571bc5c79784ad691516a158ed8f0.png;https://st1.random2u.com/uploads/product/21-03-26/4bd7a40826dfe353859e799998cc8374.png;in stock;140000;5000
r2u_prd2872;[마리엔메이] 화이트 콜라겐 클렌징폼;생크림 촉감, 브라이트닝 탄력케어 클렌징폼!;166;https://st1.random2u.com/api/product/info/2872;https://st1.random2u.com/uploads/product/21-03-22/2eb02d515d5a5320610bedf01b2f370b.jpg;https://st1.random2u.com/uploads/product/21-03-22/afeee89bafb148fd95beecdf7ee932ad.jpg;in stock;15200;5000
r2u_prd2873;[마리엔메이] 어성초 40.7% + 티트리 6.8% 모공 클렌징폼;모공 속 노폐물과 트러블에 집중하자! 생크림 촉감의 어성초 티트리 모공 클렌징폼!;166;https://st1.random2u.com/api/product/info/2873;https://st1.random2u.com/uploads/product/21-03-22/dcdd7305deeafb5dad83dfccd7fdf5c4.jpg;https://st1.random2u.com/uploads/product/21-03-22/9abf4ae8f395ce506e2f00df1b2f9c7d.jpg;in stock;15200;5000
r2u_prd2874;[유어초이스바이씨랩] 안티펙트 핸드워시 솔루션;바이러스 감염 예방! 촉촉하게 클렌징 하자!;166;https://st1.random2u.com/api/product/info/2874;https://st1.random2u.com/uploads/product/21-03-22/349c8c47697647fe56e713959e77dd84.jpg;;in stock;26000;5000
r2u_prd2875;[유어초이스바이씨랩] 세라바인 워터 에센스;토너와 에센스를 한번에! 피부에 수분 충전을 하는 법!;166;https://st1.random2u.com/api/product/info/2875;https://st1.random2u.com/uploads/product/21-03-22/c8ad366b384dad380ea00218376b6498.jpg;https://st1.random2u.com/uploads/product/21-03-22/2a38feca83e10a4e1ec91dacd90d472a.jpg;in stock;59000;5000
r2u_prd2876;[유어초이스바이씨랩] 세라바인 프리미엄 미스트;피부에 건강한 보호막을 만들자! 언제 어디서나 간편하게;166;https://st1.random2u.com/api/product/info/2876;https://st1.random2u.com/uploads/product/21-03-22/d834887c8bed57e8458b860f6a6e7e74.jpg;https://st1.random2u.com/uploads/product/21-03-22/d06ef9df7da262d8e8eabde13fb0e13d.jpg;in stock;54000;5000
r2u_prd2877;[유어초이스바이씨랩] 세라바인 타마누 크림;손상 된 피부 회복을 원한다면?;166;https://st1.random2u.com/api/product/info/2877;https://st1.random2u.com/uploads/product/21-03-22/b90f7cff96a0a85dd38ebed16f80b7dc.jpg;https://st1.random2u.com/uploads/product/21-03-22/054aeb3221294355aa4680dc919ff658.jpg;in stock;69000;5000
r2u_prd2878;[유어초이스바이씨랩] 세라바인 오리지널 크림;하루 종일 촉촉하고 건강한 피부를 원한다면?;166;https://st1.random2u.com/api/product/info/2878;https://st1.random2u.com/uploads/product/21-03-22/5870bcd00425a60737d75fa5b1910a57.jpg;https://st1.random2u.com/uploads/product/21-03-22/97a6b68d1b775fe98b26400b84e708ad.jpg;in stock;69000;5000
r2u_prd2879;[위글위글] 밤부 에코 머그컵;위글위글의 대표 아이콘인 스마일과 늠름한 호랑이 텀블러로 함께 에코라이프 실천!;630;https://st1.random2u.com/api/product/info/2879;https://st1.random2u.com/uploads/product/21-03-18/72a6db6a7129162a7393a69e9071ec1f.jpg;https://st1.random2u.com/uploads/product/21-03-18/804fe3227f6181adff93013ba8682ef6.jpg;in stock;13300;5000
r2u_prd2880;[시속삼십킬로미터] 꿀빠는시간 레몬밤유산균 10개입;꿀 빨면서 유산균도 함께 섭취할 수 있어 입이 심심하거나 지칠 때 먹어주면 최고입니다!;412;https://st1.random2u.com/api/product/info/2880;https://st1.random2u.com/uploads/product/21-03-19/23ec30af003cc913f8833a42ef07c725.jpg;;in stock;12000;5000
r2u_prd2881;[탁대리] 슈퍼볼 규조토 제올라이트 실내탈취제 700g;다가오는 여름! 습기 제거에 탁월한 규조토와 제올라이트가 뭉쳤습니다! 뽀송뽀송한 여름을 보내기 위한 필수품입니다.;436;https://st1.random2u.com/api/product/info/2881;https://st1.random2u.com/uploads/product/21-03-23/f4f49e7ec7f83d8cb20d565a9a18a3ae.jpg;;in stock;9800;5000
r2u_prd2882;[명성] 비블리 무선 미니 고데기 CL-601;선꼬이는 고데기에 스트레스 받으셨나요? 그럼 추천드립니다!;604;https://st1.random2u.com/api/product/info/2882;https://st1.random2u.com/uploads/product/21-03-30/57a79556d9c05051c1f44de57f368b47.jpg;https://st1.random2u.com/uploads/product/21-03-30/b4c5d135f6424c965caec6cacd789562.jpg;in stock;59900;5000
r2u_prd2883;[명성] WiMi 스마트 인바디 체중계;좀 더 세심하게 ~ 좀 더 정확하게! 내 몸을 분석해주는 체중계!;604;https://st1.random2u.com/api/product/info/2883;https://st1.random2u.com/uploads/product/21-03-30/4b0407b05ac5bf1c35ad7904e1076ee4.jpg;https://st1.random2u.com/uploads/product/21-03-30/2d13b88ed09e82752db2ca4c542bd50b.jpg;in stock;139000;5000
r2u_prd2884;[커널로그] 쿠키 & 캔디 무선 제어 전구 세트;쿠키&캔디만 있으면 조명을 무선으로 제어가능!;436;https://st1.random2u.com/api/product/info/2884;https://st1.random2u.com/uploads/product/21-05-05/e4863c988f606bc126a275815454e03d.jpg;https://st1.random2u.com/uploads/product/21-05-05/faa9f2ae9bea7f5e3431b3bd448a8ea8.jpg;in stock;25900;5000
r2u_prd2885;[홈앤미] 빨래건조대 소형 블랙;슉 올리기만 하면 바로 빨래건조대가 되는 자취생 필수템! 블랙스틸로 세련된 디자인은 덤입니다!;604;https://st1.random2u.com/api/product/info/2885;https://st1.random2u.com/uploads/product/21-03-23/600f394c7e8dd93d78c772c43173639e.jpg;;in stock;25000;5000
r2u_prd2886;[일코전자] 에스틸로 미니 건조기 ILD-301UPR;자연풍 코스가 추가된 미니 건조기;604;https://st1.random2u.com/api/product/info/2886;https://st1.random2u.com/uploads/product/21-03-23/7d86f7d45c7a5ac6446f398c57c9aaa9.jpg;;in stock;469000;5000
r2u_prd2888;[아크네캣] 클리어 토너패드;큰 사이즈와 엄청난 촉촉함으로 각질+모공+피지+보습까지 한 번에!;166;https://st1.random2u.com/api/product/info/2888;https://st1.random2u.com/uploads/product/21-04-05/140e3d8b7565af671a1542a5d72c8223.png;;in stock;22000;5000
r2u_prd2889;[아크네캣] 퍼펙트 포밍클렌저;잦은 트러블, 민감해진 피부! 부드러운 폼타입 아크네캣 퍼펙트 포밍 클렌저로 박살내자!;166;https://st1.random2u.com/api/product/info/2889;https://st1.random2u.com/uploads/product/21-04-05/424f9334b81a2a2e4a11e2b4e088d57d.png;https://st1.random2u.com/uploads/product/21-04-07/c86017008066e218291173cdc5924bbf.jpg;in stock;14500;5000
r2u_prd2893;[아크네캣] 워터드롭 수딩크림;세안 후 청량한 사용감으로 마무리까지 한 번에!;166;https://st1.random2u.com/api/product/info/2893;https://st1.random2u.com/uploads/product/21-04-05/8c9931df565015c45cf08e77f68862d8.png;;in stock;28000;5000
r2u_prd2894;[아크네캣] 카밍 핑크파우더;트러블 부위의 집중 관리, 핑크 파우더로 콕콕!;166;https://st1.random2u.com/api/product/info/2894;https://st1.random2u.com/uploads/product/21-04-05/9db92889b9060b1dee6d8c41fb23a31c.png;https://st1.random2u.com/uploads/product/21-04-07/1f3c9db924b1a245b3e9674bb172481b.png;in stock;20000;5000
r2u_prd2895;[나라움] 파이톤 크림;유해 성분 없는 깨끗한 비건 화장품! 피부에 자극 없이!;166;https://st1.random2u.com/api/product/info/2895;https://st1.random2u.com/uploads/product/21-03-29/caecd96a7b4bffb1b96ec3c962147f42.jpg;https://st1.random2u.com/uploads/product/21-03-29/3680f5792aac2f67b6cd3db264f6269b.jpg;in stock;32000;5000
r2u_prd2896;[나라움] 파이톤 립밤;유해 성분 없는 립밤으로 입술 건강하게 관리하기!;166;https://st1.random2u.com/api/product/info/2896;https://st1.random2u.com/uploads/product/21-03-29/d26edb8458aadc64497941cba1fed3b8.jpg;https://st1.random2u.com/uploads/product/21-03-29/dd078cd3edc51560b79f85f418e553fd.jpg;in stock;14000;5000
r2u_prd2899;[토소웅] 맨즈부스터 쓰리웨이 아이브로우 펜슬;남자도 가꾸면 달라진다! 이 제품 하나면 눈썹 관리의 모든 것을 할 수 있습니다!;166;https://st1.random2u.com/api/product/info/2899;https://st1.random2u.com/uploads/product/21-03-26/8577c41f150d7bfa7bc8a92babc69b27.jpg;;in stock;14900;5000
r2u_prd2900;[H201] 비타민 샤워필터 라벤더향;마음을 차분하게 해주는 라벤더 향으로, 하루를 마무리 하자!;436;https://st1.random2u.com/api/product/info/2900;https://st1.random2u.com/uploads/product/21-03-30/daeadc2be6f004b05605772328c7e24e.jpg;;in stock;25600;5000
r2u_prd2901;[끌라삐엘] 에떼르넬 골드 앰플;순금 24K로 관리하는 데일리 케어템, 에떼르넬 골드 앰플!;166;https://st1.random2u.com/api/product/info/2901;https://st1.random2u.com/uploads/product/21-03-29/3ccfe61b02a5bcbf7c5ebb400fda1e50.jpg;https://st1.random2u.com/uploads/product/21-03-29/dbe2b80e0cde430bb4b6b60bd17471ed.jpg;in stock;135000;5000
r2u_prd2902;[끌라삐엘] 리치 아이크림;피부속을 촉촉하게 관리할 수 있는 끌라삐엘 아이크림;166;https://st1.random2u.com/api/product/info/2902;https://st1.random2u.com/uploads/product/21-03-29/a143e811fcc47b18e2075aed281e8a1f.jpg;https://st1.random2u.com/uploads/product/21-03-29/53c26162e5c799055c508ee58929fea8.jpg;in stock;28000;5000
r2u_prd2903;[끌라삐엘] 24K 골드 글로우 립밤;순금 골드에서 나오는 음이온으로 생기 있게 입술 관리하자!;166;https://st1.random2u.com/api/product/info/2903;https://st1.random2u.com/uploads/product/21-03-29/c10de8429183c2982968f776ec37505c.jpg;https://st1.random2u.com/uploads/product/21-03-29/eacd4fa306bc28b10694f371bb602a5e.jpg;in stock;24800;5000
r2u_prd2905;[제이엠솔루션] 액티브 버드 네스트 더블 앰플 프라임;실 캡슐 속에 들어있는 앰플의 영양분! 제비집 앰플;166;https://st1.random2u.com/api/product/info/2905;https://st1.random2u.com/uploads/product/21-03-29/d54d787f9650cb849708c01a782ea2a2.jpg;https://st1.random2u.com/uploads/product/21-03-29/d5ab43cc1f4909878095781a58cf47b4.jpg;in stock;39000;5000
r2u_prd2906;[생활밸런스] 잇청 수제과일청 4종세트;한가지 맛만 고를 수 없어서 4종으로 준비했어요. 제가 먹었던 수제청 중에서 1등이에요;412;https://st1.random2u.com/api/product/info/2906;https://st1.random2u.com/uploads/product/21-03-30/90699056d6c888ffac821db7f8195dbf.jpg;;in stock;49000;5000
r2u_prd2907;[네이처오다] 달칩 초코샌드 4개입 4박스;건강한 쌀과자와 달콤한 초코의 만남! 적당히 달달해서 더 맛있어요~;412;https://st1.random2u.com/api/product/info/2907;https://st1.random2u.com/uploads/product/21-03-30/80f48a9827591f1e7ba7a4b916f9aba0.jpg;;in stock;10400;5000
r2u_prd2908;[NOX] 무선키보드 마우스 세트 NB-K1AC;작고 슬림한 디자인으로 어디서든 가볍게 사용이 가능한 합본세트!;604;https://st1.random2u.com/api/product/info/2908;https://st1.random2u.com/uploads/product/21-03-29/030cdde79e1f6e7d9fb6d52382ea3ef4.png;https://st1.random2u.com/uploads/product/21-03-29/4a39f93492d1b931a25290ca7ad675a9.png;in stock;33000;5000
r2u_prd2909;[아임커머스] COBY 벽걸이 겸용 알람시계 AL90;째깍 소리없이 조용한 알람시계, 인테리어로도 완벽;604;https://st1.random2u.com/api/product/info/2909;https://st1.random2u.com/uploads/product/21-03-29/d93f1f2c53fdc45c085e839b2105d770.jpg;https://st1.random2u.com/uploads/product/21-03-29/83859776dc525b528e746ff26be9c274.jpg;in stock;29800;5000
r2u_prd2910;[레토] 친환경 TPE 요가매트 LYM-601;최적의 쿠션감과 월등한 고정력으로 안정감있는 요가매트;436;https://st1.random2u.com/api/product/info/2910;https://st1.random2u.com/uploads/product/21-03-29/f35b851da5518c3afa16849eb4b23bc0.jpg;;in stock;17900;5000
r2u_prd2917;5000C 교환권;5,000클로버로 다시한번 행운을 잡아보세요!!;53;https://st1.random2u.com/api/product/info/2917;https://st1.random2u.com/uploads/product/21-03-30/b573f7f4522d801485bbe20067cd5958.png;;in stock;5000;5000
r2u_prd2918;[누보] 무설탕 칠리소스 & 케첩 세트;다이어트 음식은 맛없게? 다이어트가 생활이 되는 요즘, 맛있게 건강해지세요! ;412;https://st1.random2u.com/api/product/info/2918;https://st1.random2u.com/uploads/product/21-03-31/c7ffd54222876c08acb5d7943e2dd708.jpg;https://st1.random2u.com/uploads/product/21-03-31/bb3fe0e156c2663bf6b71ba290d2fc7f.jpg;in stock;8900;5000
r2u_prd2919;[바버501] 이너부스터 티트리 멘톨 263ml;남자도 관리하는 시대! 청량한 시원감으로 하루종일 기분 좋게!;436;https://st1.random2u.com/api/product/info/2919;https://st1.random2u.com/uploads/product/21-04-02/366181b1be051aeed51604cd6e316bf5.jpg;;in stock;35800;5000
r2u_prd2920;[바버501] 이너부스터 진저민트 263ml;여름인데 찝찝하면 좀 그렇잖아요! 자연유래 천연 추출물로 보송하게 관리해요!;436;https://st1.random2u.com/api/product/info/2920;https://st1.random2u.com/uploads/product/21-04-02/8ecdbba59f96f467957ca969683010ee.jpg;;in stock;35800;5000
r2u_prd2921;[펜세] 블랙 트러플 리프팅 텐션 아이 크림;눈가에서 느껴지는 텐션감, 연약해진 피부를 더욱 건강하게!;166;https://st1.random2u.com/api/product/info/2921;https://st1.random2u.com/uploads/product/21-04-02/e2edc8536f381b935355c9ce68423ed2.jpg;https://st1.random2u.com/uploads/product/21-04-02/7271097cb08242786cc7e94796093877.jpg;in stock;19800;5000
r2u_prd2922;[펜세] 블랙 트러플 히알론산 앰플토너;토너팩으로도 사용 가능한 넉넉한 용량과 영양분!;166;https://st1.random2u.com/api/product/info/2922;https://st1.random2u.com/uploads/product/21-04-02/c3e13960ce9e9f1dd819049d16472cc4.jpg;https://st1.random2u.com/uploads/product/21-04-02/8b16397cb8c3bd8960f8e29399e02e66.jpg;in stock;23900;5000
r2u_prd2923;[펜세] 블랙 트러플 글로우 클렌징 워터;고급 트러플 추출물로 닦아내는 클렌징, 피부에 영양분 공급;166;https://st1.random2u.com/api/product/info/2923;https://st1.random2u.com/uploads/product/21-04-02/f07f0f1e102dbc9d4d8bb70b3fb30e5f.jpg;https://st1.random2u.com/uploads/product/21-04-02/092f3143a8a20a7b762fd97213ee6423.jpg;in stock;15900;5000
r2u_prd2924;[더쎈] 휴대용 다용도 LED 안전 삼각대 비상 표시판;도로 위의 안전, 나부터 실천하자!;436;https://st1.random2u.com/api/product/info/2924;https://st1.random2u.com/uploads/product/21-04-02/c6ea95f44cf670a43fed78530ca4ad57.jpg;https://st1.random2u.com/uploads/product/21-04-02/92b4748a8ef7b6bd64dbc74e92118f2b.jpg;in stock;10900;5000
r2u_prd2925;[라쏨] 마이프리티데이 블랙;메이크업 아티스트에게 받지 않아도 되는 완벽한 화장, 트렌디한 화장대에서!;436;https://st1.random2u.com/api/product/info/2925;https://st1.random2u.com/uploads/product/21-04-07/f73c8b37c389d8716755cedfa9d39e1b.jpg;https://st1.random2u.com/uploads/product/21-04-07/93126e7bc5ad5c25d58826a32b97b23e.jpg;in stock;490000;5000
r2u_prd2927;[제이투엠투] 프로 프루프 마스카라 볼륨 컬링;한 올 한 올 촘촘하게 발리는 마스카라, 오랜 시간 깔끔하게 유지!;166;https://st1.random2u.com/api/product/info/2927;https://st1.random2u.com/uploads/product/21-04-02/5c740064c111ca80af1893ca35a3bc7b.jpg;;in stock;18800;5000
r2u_prd2928;[제이코나] 볼케닉 애쉬 포어 캡슐 팩;부드럽게 발리는 크림 클레이로 모공 케어 하자!;166;https://st1.random2u.com/api/product/info/2928;https://st1.random2u.com/uploads/product/21-04-02/dcfc7fccd911f65a8519f3a241932e76.jpg;;in stock;28000;5000
r2u_prd2929;[스킨와쳐스] 티트리 에센스 스팟 트리트먼트;끊임없는 트러블, 티트리 스팟 트리트먼트로 진정시켜보자!;166;https://st1.random2u.com/api/product/info/2929;https://st1.random2u.com/uploads/product/21-04-06/3da301b87e1b2dc043f437c28152b7a4.jpg;;in stock;19800;5000
r2u_prd2930;[스킨와쳐스] UV 석세스 썬스크린 SPF50+/PA+++;끈적임 없이 하루 종일 유지, 12시간 내 피부 보호제!;166;https://st1.random2u.com/api/product/info/2930;https://st1.random2u.com/uploads/product/21-04-06/5740bacc7b882aa2e36f1590a19d72ff.jpg;;in stock;23000;5000
r2u_prd2931;[스킨와쳐스] 링크 어웨이 화이트닝 아이크림;눈가 피부에는 약산성 아이크림으로 피부 생기를 더해주자!;166;https://st1.random2u.com/api/product/info/2931;https://st1.random2u.com/uploads/product/21-04-06/c80dd4730145709cd8ab830ea993188d.jpg;;in stock;22000;5000
r2u_prd2932;[코코도르] 블랙에디션 디퓨저 블랙체리 500ML;달콤한 블랙체리의 향으로 집안의 품격을 높이다!;436;https://st1.random2u.com/api/product/info/2932;https://st1.random2u.com/uploads/product/21-04-14/04e9bf0e73e0f9cc987e9089e856be00.jpg;;in stock;15900;5000
r2u_prd2933;[리더스] 카밍 바이오틱스 앰플;4세대 포스트바이오틱스를 사용한 앰플로 피부 진정을!;166;https://st1.random2u.com/api/product/info/2933;https://st1.random2u.com/uploads/product/21-04-06/ff248ce641689d6a0f160fec7874360c.jpg;;in stock;27000;5000
r2u_prd2934;[리더스] 카밍 바이오틱스 크림 마스크;균형 잃은 피부 건강, 근본적으로 관리하자!;166;https://st1.random2u.com/api/product/info/2934;https://st1.random2u.com/uploads/product/21-04-06/e02e89fb3a1b1a9d2fd22cb9779e1255.jpg;;in stock;18000;5000
r2u_prd2937;[인스타360] 액션캠 ONE X2;화면을 보며 촬영할 수 있어서 편리한 Insta360액션캠;604;https://st1.random2u.com/api/product/info/2937;https://st1.random2u.com/uploads/product/21-04-06/3d3c9b1bba6030adc27870034ba85ea4.png;https://st1.random2u.com/uploads/product/21-04-06/f47430856f6d15e51ac51a8c4182dfcf.png;in stock;599000;5000
r2u_prd2938;[삼천리자전거] 스팅거100D 26인치;입문용으로 부담 없는 알루미늄 삼천리 MTB 자전거;988;https://st1.random2u.com/api/product/info/2938;https://st1.random2u.com/uploads/product/21-04-06/c15f9b347eb790bf558b07971128d380.jpg;https://st1.random2u.com/uploads/product/21-04-06/c7251c404218c272dc85a381655da039.jpg;in stock;375000;5000
r2u_prd2940;[혼술이] 혼술기계 머신;혼자 마셔도~ 여럿이서도 재밌게 즐길 수 있어요;604;https://st1.random2u.com/api/product/info/2940;https://st1.random2u.com/uploads/product/21-04-06/2b59c836206a1eb3f730e6e469f617ca.jpg;;in stock;120000;5000
r2u_prd2941;[아크네캣] 칼라민 선크림;뭐든 자연스러움이 제일 중요한 거 아시죠?! 액상 로션타입이라 더 부드럽게 발린다는 사실!;166;https://st1.random2u.com/api/product/info/2941;https://st1.random2u.com/uploads/product/21-04-05/af8ea6e478a79bac530905469e4094a2.png;;in stock;20000;5000
r2u_prd2942;[벤튼] 알로에 히알루론 크림;건조해진 피부에 수분공급! 민감한 피부에도 사용 가능!;166;https://st1.random2u.com/api/product/info/2942;https://st1.random2u.com/uploads/product/21-04-07/db1b40c7a80cf871d173f03caf82c653.jpg;;in stock;16500;5000
r2u_prd2943;[벤튼] 카카오 모이스트 앤 마일드 토너;피부 관리의 첫 단계, 순한 성분으로 관리하자!;166;https://st1.random2u.com/api/product/info/2943;https://st1.random2u.com/uploads/product/21-04-07/8a5455af12c42901b030909b7b70ed71.jpg;;in stock;18000;5000
r2u_prd2944;[벤튼] 카카오 모이스트 앤 마일드 세럼;사계절 내내 사용할 수 있는 영양 세럼! 모든 피부에 수분감 있게 사용하세요!;166;https://st1.random2u.com/api/product/info/2944;https://st1.random2u.com/uploads/product/21-04-26/7515fb45c249c55fe82e83e9e5ca4a3b.jpg;;in stock;17000;5000
r2u_prd2945;[벤튼] 카카오 모이스트 앤 마일드 크림;신의 음식 카카오로 피부 건강을 지켜보자!;166;https://st1.random2u.com/api/product/info/2945;https://st1.random2u.com/uploads/product/21-04-07/b0e4691a3d20c5b7fdaef45c870d66a4.jpg;;in stock;16000;5000
r2u_prd2948;[낭만연구소] 낭만쭈꾸미 200g 8개 세트 ;매콤한 쭈꾸미를 부드러운 찍먹쏘오스에 찍어먹으면 완전 맛있어요!;412;https://st1.random2u.com/api/product/info/2948;https://st1.random2u.com/uploads/product/21-04-07/11bc108b1ba8402d3d477fc84adfc35a.jpg;https://st1.random2u.com/uploads/product/21-04-07/c3ff53ce21224e1b73fed2b1bddf1bcc.jpg;in stock;46000;5000
r2u_prd2949;[워커힐호텔] 주니어 코너 스위트;호캉스는 역시 핫플레이스 워커힐로~!!;53;https://st1.random2u.com/api/product/info/2949;https://st1.random2u.com/uploads/product/21-04-06/139d062f250313f6bd94ddf287895f0c.jpg;https://st1.random2u.com/uploads/product/21-04-07/d3e78de27493ace959b725193739f730.jpg;in stock;770000;5000
r2u_prd2951;[워커힐호텔] 스튜디오 스위트;호캉스는 역시 핫플레이스 워커힐로~!!;53;https://st1.random2u.com/api/product/info/2951;https://st1.random2u.com/uploads/product/21-04-06/85ffe864fc6d61fbf171db69267c8f23.jpg;https://st1.random2u.com/uploads/product/21-04-07/f8dd90b86fa1e2809e683573d207d8c9.jpg;in stock;970000;5000
r2u_prd2952;[워커힐호텔] 더글라스 하우스(딜럭스);호캉스는 역시 핫플레이스 워커힐로~!!;53;https://st1.random2u.com/api/product/info/2952;https://st1.random2u.com/uploads/product/21-04-06/39228b0e7dfbc85c247fa4f537366306.jpg;;in stock;400000;5000
r2u_prd2953;[청춘전투] 진짜 진한 에스프레소 120ml 8캔;언제 어디서나 편하게 즐기는 청춘전투 에스프레소! 산미가 많지 않아 시원하게 벌컥벌컥 마시기 좋습니다.;412;https://st1.random2u.com/api/product/info/2953;https://st1.random2u.com/uploads/product/21-04-12/e37888c48a9285c3a3b605e18eec7c2f.jpg;https://st1.random2u.com/uploads/product/21-04-12/c17b8f1666d4089780d6f8617ee5dae1.jpg;in stock;15200;5000
r2u_prd2962;[제이투엠투] 누드 베일 파우더 팩트 21호 라이트 아이보리;수정 메이크업의 필수템, 첫 메이크업을 그대로 유지하기!;166;https://st1.random2u.com/api/product/info/2962;https://st1.random2u.com/uploads/product/21-04-13/6567035c3499875252e13b907f6d07e9.jpg;https://st1.random2u.com/uploads/product/21-04-13/b76dd54c0130727b315c61581cee64b7.jpg;in stock;19800;5000
r2u_prd2963;[ASUS] 게이밍모니터 PG259QNR (25inch);엔비디아의 업그레이드된 지연시간 감소 기술로 레전드급 무빙을 실현할 수 있어요 ^^;604;https://st1.random2u.com/api/product/info/2963;https://st1.random2u.com/uploads/product/21-04-13/b5380815d6d85450027db54d7f077391.jpg;https://st1.random2u.com/uploads/product/21-04-13/17303bf877da173400a03eb55c231def.jpg;in stock;1069000;5000
r2u_prd2964;[플랜잇] 커피머신 홈카페프레소 PCM-NF15;카페 커피와 다를 바 없는 가정용 반자동 커피머신입니다;604;https://st1.random2u.com/api/product/info/2964;https://st1.random2u.com/uploads/product/21-04-13/2e3e3f781e4df7d3eeff577e67c581ee.jpg;https://st1.random2u.com/uploads/product/21-04-13/c8a52259074edc8c4a5d626c1dbf9444.jpg;in stock;218000;5000
r2u_prd2965;[플랜잇] 커피그라인더 노르딕 PGR-N007;플랜잇으로 빠르게 원두를 분쇄할 수 있어요;604;https://st1.random2u.com/api/product/info/2965;https://st1.random2u.com/uploads/product/21-04-13/32c9fe40cf7ac036c051f8068f6bac05.jpg;https://st1.random2u.com/uploads/product/21-04-13/dd9a6800c7106c8bb6581af95e86bcef.jpg;in stock;34900;5000
r2u_prd2966;[플랜잇] 퀵레인지 샤인 PMW-S20L;20L의 넉넉한 용량으로 다양한 요리를 따뜻하게 먹을 수 있어요;604;https://st1.random2u.com/api/product/info/2966;https://st1.random2u.com/uploads/product/21-04-13/6f115e8c9c7b0a8847a219ca70613369.jpg;https://st1.random2u.com/uploads/product/21-04-13/ac9dcafa9a5046b025db3c37d6d76f69.jpg;in stock;169000;5000
r2u_prd2968;[MAXTILL] 다관절 스탠드 스마트폰 충전거치대 OFFI OHT-001;침대에 누워 충전하며 핸드폰으로 보는 넷플릭스는 정말 꿀잼이에요;604;https://st1.random2u.com/api/product/info/2968;https://st1.random2u.com/uploads/product/21-04-13/bccb540e5ad364aa3702765be7caae34.jpg;;in stock;40000;5000
r2u_prd2969;[드롱기] 드롱기 에스프레소머신 [EC685];홈 바리스타가 되는 방법, 집에서 맛보는 에스프레소!;604;https://st1.random2u.com/api/product/info/2969;https://st1.random2u.com/uploads/product/21-04-23/4254fce33cac415ba2aca42e0cf08797.jpg;https://st1.random2u.com/uploads/product/21-04-13/becfed613d438fbf64f42413ef95cca9.jpg;in stock;598000;5000
